review_id,product_id,order_id,customer_id,review_score,review_text
1001879,350,632000632,1000309,2,Wouldn't recommend. Poor build quality.
1001880,652,632000632,1000309,1,Great Perez Group Wish! Perfect fit. Highly recommend!
1001881,758,632000632,1000309,5,Great Nichols and Sons Cost! Fast shipping. Highly recommend!
1001882,576,632000632,1000309,4,Wouldn't recommend. Unresponsive customer service.
1001883,541,632000632,1000309,3,Not worth the price. Overpriced.
1001884,552,633000633,1000310,3,Really happy with this purchase. Perfect fit and Superior performance.
1001885,527,633000633,1000310,3,Wouldn't recommend. Short battery life.
1001886,227,633000633,1000310,2,"Best Maxwell, Williams and Rojas Article I've bought. Amazing features."
1001887,899,634000634,1000310,2,Disappointed with this Williams-Grimes Story. Overpriced.
1001888,520,634000634,1000310,4,Not worth the price. Complicated to use.
1001889,183,634000634,1000310,4,Perfect fit. Worth every penny!
1001890,429,634000634,1000310,1,"Excellent quality Ballard, Rose and Gray Benefit. Excellent build quality."
1001891,691,634000634,1000310,5,Good enough for the price. Could be better.
1001892,915,634000634,1000310,2,"Average Torres, Cooper and Acosta List. Could be better."
1001893,667,635000635,1000310,5,"Not bad, but not great. Average performance."
1001894,884,635000635,1000310,1,"Great Smith, Ramos and Bray Sing! Superior performance. Highly recommend!"
1001895,816,636000636,1000310,1,Great Miller-Vega Only! Perfect fit. Highly recommend!
1001896,920,636000636,1000310,5,Had issues with Poor build quality.
1001897,139,637000637,1000311,1,Not worth the price. Missing features.
1001898,964,637000637,1000311,4,Amazing features. Worth every penny!
1001899,881,638000638,1000311,5,Excellent quality Hill-Duffy Republican. Perfect fit.
1001900,492,638000638,1000311,4,"Excellent build quality, however Poor build quality."
1001901,532,639000639,1000311,2,Really happy with this purchase. Incredible value and Long battery life.
1001902,505,639000639,1000311,5,Had issues with Short battery life.
1001903,263,639000639,1000311,3,Good enough for the price. Standard quality.
1001904,629,639000639,1000311,2,Poor quality Thompson PLC West. Unappealing design.
1001905,946,639000639,1000311,2,"Excellent quality Taylor, Mccall and Mckinney Especially. Amazing features."
1001906,8,640000640,1000311,2,Best Armstrong-Shaffer Follow I've bought. Easy to use.
1001907,892,640000640,1000311,5,Had issues with Missing features.
1001908,133,640000640,1000311,2,Really happy with this purchase. Fast shipping and Incredible value.
1001909,867,640000640,1000311,5,Good enough for the price. Fair for the price.
1001910,938,641000641,1000312,5,Good enough for the price. Meets basic expectations.
1001911,239,641000641,1000312,5,"Decent Williams, Ray and Williams Chance. Fast shipping, but Complicated to use."
1001912,787,641000641,1000312,3,Best Ballard-Montgomery Film I've bought. Perfect fit.
1001913,437,642000642,1000312,4,Had issues with Overpriced.
1001914,175,642000642,1000312,5,"Not bad, but not great. Could be better."
1001915,508,643000643,1000312,2,Not worth the price. Doesn't fit well.
1001916,536,643000643,1000312,3,"Excellent quality Fuentes, Williams and Pierce Despite. Fast shipping."
1001917,922,643000643,1000312,3,Not worth the price. Underperforms.
1001918,84,644000644,1000314,2,Not worth the price. Unresponsive customer service.
1001919,913,644000644,1000314,1,Wouldn't recommend. Missing features.
1001920,662,644000644,1000314,1,Long battery life. Worth every penny!
1001921,119,644000644,1000314,4,Great Jackson and Sons Mind! Excellent build quality. Highly recommend!
1001922,418,645000645,1000315,4,"Great Murphy, Ramsey and Allen Popular! Incredible value. Highly recommend!"
1001923,607,645000645,1000315,2,Wouldn't recommend. Underperforms.
1001924,236,645000645,1000315,5,Great King-Davis Wall! Great customer service. Highly recommend!
1001925,349,645000645,1000315,2,Excellent quality Hampton-Wilkins Describe. Beautiful design.
1001926,801,646000646,1000315,5,Best Howard-Ramirez Million I've bought. Fast shipping.
1001927,823,646000646,1000315,3,Disappointed with this Hoffman and Sons Environment. Missing features.
1001928,986,646000646,1000315,5,Poor quality Fields-Williams Son. Missing features.
1001929,358,646000646,1000315,2,Poor quality Johnson Group Order. Missing features.
1001930,876,647000647,1000315,4,"Decent Jefferson, Wright and Martin Protect. Amazing features, but Unresponsive customer service."
1001931,77,647000647,1000315,5,Excellent quality Rodriguez Inc One. Beautiful design.
1001932,124,648000648,1000315,5,Perfect fit. Worth every penny!
1001933,860,648000648,1000315,4,Wouldn't recommend. Unresponsive customer service.
1001934,504,649000649,1000316,5,Incredible value. Worth every penny!
1001935,601,649000649,1000316,1,Wouldn't recommend. Overpriced.
1001936,441,649000649,1000316,5,"Poor quality Moore, Townsend and Gallegos Report. Underperforms."
1001937,997,649000649,1000316,2,Disappointed with this Woodward-Carr Quite. Doesn't fit well.
1001938,844,650000650,1000317,2,"Disappointed with this Welch, Sanchez and Aguilar North. Unresponsive customer service."
1001939,654,650000650,1000317,3,"Beautiful design, however Complicated to use."
1001940,741,650000650,1000317,1,Wouldn't recommend. Overpriced.
1001941,86,650000650,1000317,5,"Decent Baker-Andrews Talk. Fast shipping, but Unappealing design."
1001942,884,651000651,1000318,3,Great customer service. Worth every penny!
1001943,259,652000652,1000318,3,Incredible value. Worth every penny!
1001944,335,652000652,1000318,3,Poor quality Ayala-Jones Politics. Short battery life.
1001945,436,652000652,1000318,4,Excellent quality Anderson Group Often. Fast shipping.
1001946,55,652000652,1000318,5,Wouldn't recommend. Short battery life.
1001947,667,653000653,1000318,2,"Great Gonzalez, Hodges and Cooper Exactly! Fast shipping. Highly recommend!"
1001948,534,653000653,1000318,5,"Disappointed with this Gibbs, Berry and Prince Inside. Slow delivery."
1001949,862,654000654,1000319,3,"Excellent quality Silva, Ortiz and Matthews Food. Easy to use."
1001950,745,654000654,1000319,4,Had issues with Complicated to use.
1001951,763,654000654,1000319,2,"Decent Guerrero LLC Cover. Fast shipping, but Short battery life."
1001952,874,654000654,1000319,2,Really happy with this purchase. Excellent build quality and Long battery life.
1001953,629,655000655,1000319,4,Best Thompson PLC West I've bought. Beautiful design.
1001954,381,655000655,1000319,5,Not worth the price. Missing features.
1001955,422,655000655,1000319,3,Wouldn't recommend. Doesn't fit well.
1001956,128,655000655,1000319,1,Superior performance. Worth every penny!
1001957,36,655000655,1000319,4,Really happy with this purchase. Perfect fit and Incredible value.
1001958,706,655000655,1000319,2,Best White-Coleman Develop I've bought. Amazing features.
1001959,763,656000656,1000320,3,Wouldn't recommend. Overpriced.
1001960,752,657000657,1000321,2,Disappointed with this Harris LLC Floor. Poor build quality.
1001961,760,657000657,1000321,2,"Superior performance, however Underperforms."
1001962,402,657000657,1000321,3,Not worth the price. Unappealing design.
1001963,635,657000657,1000321,4,Not worth the price. Unresponsive customer service.
1001964,791,657000657,1000321,5,Had issues with Slow delivery.
1001965,979,658000658,1000321,4,Not worth the price. Slow delivery.
1001966,953,659000659,1000322,1,"Not bad, but not great. Standard quality."
1001967,371,659000659,1000322,2,Not worth the price. Complicated to use.
1001968,521,660000660,1000322,5,"Long battery life, however Short battery life."
1001969,733,660000660,1000322,2,Poor quality Knight-Huff Common. Complicated to use.
1001970,96,660000660,1000322,5,Best Leonard-Burns Believe I've bought. Easy to use.
1001971,426,660000660,1000322,2,Not worth the price. Underperforms.
1001972,562,660000660,1000322,5,"Beautiful design, however Doesn't fit well."
1001973,546,661000661,1000325,2,Not worth the price. Short battery life.
1001974,129,662000662,1000325,2,Excellent quality Boyle LLC Lead. Incredible value.
1001975,294,662000662,1000325,5,Wouldn't recommend. Missing features.
1001976,803,663000663,1000326,3,"Superior performance, however Unresponsive customer service."
1001977,471,663000663,1000326,4,Disappointed with this Proctor-Villa Specific. Poor build quality.
1001978,65,663000663,1000326,5,Really happy with this purchase. Incredible value and Excellent build quality.
1001979,532,663000663,1000326,4,"Not bad, but not great. Meets basic expectations."
1001980,952,663000663,1000326,3,Really happy with this purchase. Incredible value and Superior performance.
1001981,910,664000664,1000327,1,Great Martin-Duarte Bring! Superior performance. Highly recommend!
1001982,643,664000664,1000327,4,"Easy to use, however Short battery life."
1001983,539,664000664,1000327,1,Really happy with this purchase. Excellent build quality and Incredible value.
1001984,641,664000664,1000327,2,Great Jones-Reeves Need! Long battery life. Highly recommend!
1001985,116,665000665,1000327,3,"Average Proctor, Brewer and Chen Lawyer. Average performance."
1001986,628,665000665,1000327,4,Great customer service. Worth every penny!
1001987,599,666000666,1000328,5,Wouldn't recommend. Missing features.
1001988,300,666000666,1000328,3,Incredible value. Worth every penny!
1001989,730,667000667,1000329,5,Not worth the price. Short battery life.
1001990,497,667000667,1000329,1,Wouldn't recommend. Unappealing design.
1001991,416,667000667,1000329,5,"Decent Norris PLC Evening. Incredible value, but Missing features."
1001992,628,668000668,1000329,2,Excellent quality Anderson and Sons Turn. Easy to use.
1001993,856,668000668,1000329,3,Best Brown and Sons Property I've bought. Great customer service.
1001994,766,668000668,1000329,5,"Easy to use, however Unappealing design."
1001995,879,668000668,1000329,3,Disappointed with this Guerrero LLC Kitchen. Short battery life.
1001996,383,669000669,1000330,3,Poor quality Gomez-Doyle Where. Unresponsive customer service.
1001997,119,669000669,1000330,4,"Not bad, but not great. Could be better."
1001998,112,670000670,1000330,3,"Excellent quality Evans, Scott and Costa Lead. Incredible value."
1001999,444,671000671,1000330,5,Beautiful design. Worth every penny!
1002000,723,671000671,1000330,4,Great Craig Group Protect! Perfect fit. Highly recommend!
1002001,634,671000671,1000330,4,"Excellent quality Duncan, Kennedy and Sutton Place. Great customer service."
1002002,114,672000672,1000330,5,Great Powell LLC President! Great customer service. Highly recommend!
1002003,358,672000672,1000330,3,Really happy with this purchase. Easy to use and Long battery life.
1002004,512,672000672,1000330,5,Not worth the price. Poor build quality.
1002005,457,673000673,1000331,5,Not worth the price. Unresponsive customer service.
1002006,585,673000673,1000331,4,"Amazing features, however Unappealing design."
1002007,173,673000673,1000331,5,Had issues with Overpriced.
1002008,273,673000673,1000331,2,"Average Massey, Mills and Jensen School. Could be better."
1002009,505,673000673,1000331,5,"Disappointed with this Henderson, Harris and Rosario Call. Overpriced."
1002010,881,673000673,1000331,5,Good enough for the price. Standard quality.
1002011,829,673000673,1000331,5,Excellent quality Jensen Ltd Participant. Fast shipping.
1002012,981,674000674,1000331,2,Poor quality Smith Group Job. Unappealing design.
1002013,484,675000675,1000331,3,Not worth the price. Unresponsive customer service.
1002014,908,675000675,1000331,5,Excellent quality Avila and Sons Little. Incredible value.
1002015,118,675000675,1000331,4,Wouldn't recommend. Unappealing design.
1002016,135,676000676,1000331,3,Disappointed with this Mccormick-Tran Can. Unresponsive customer service.
1002017,369,676000676,1000331,1,"Excellent quality Sandoval, Perry and Leonard Less. Superior performance."
1002018,61,677000677,1000332,3,"Long battery life, however Short battery life."
1002019,80,677000677,1000332,1,Great Huerta Ltd Appear! Beautiful design. Highly recommend!
1002020,683,678000678,1000332,2,Best Woodard-Lewis Late I've bought. Easy to use.
1002021,111,678000678,1000332,4,Really happy with this purchase. Perfect fit and Great customer service.
1002022,969,679000679,1000332,1,Best Webb PLC Current I've bought. Easy to use.
1002023,156,679000679,1000332,4,Really happy with this purchase. Amazing features and Great customer service.
1002024,892,680000680,1000333,3,Not worth the price. Underperforms.
1002025,76,680000680,1000333,5,Had issues with Complicated to use.
1002026,544,681000681,1000333,3,Really happy with this purchase. Superior performance and Perfect fit.
1002027,317,681000681,1000333,4,"Best Smith, Phelps and Buchanan Amount I've bought. Great customer service."
1002028,94,681000681,1000333,2,Wouldn't recommend. Unresponsive customer service.
1002029,577,682000682,1000334,1,Really happy with this purchase. Beautiful design and Long battery life.
1002030,61,682000682,1000334,2,Really happy with this purchase. Fast shipping and Excellent build quality.
1002031,77,682000682,1000334,3,Not worth the price. Doesn't fit well.
1002032,993,682000682,1000334,3,Wouldn't recommend. Poor build quality.
1002033,444,683000683,1000334,4,Disappointed with this Johnson Group Then. Underperforms.
1002034,21,683000683,1000334,1,Poor quality Ballard-Fernandez Throw. Missing features.
1002035,203,683000683,1000334,3,Really happy with this purchase. Perfect fit and Amazing features.
1002036,970,684000684,1000334,2,Great Campbell-Boyd The! Perfect fit. Highly recommend!
