product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
384,4,404,"Orozco, Parker and Hart Body","Store daughter into for move trip special. Medical tonight talk family wide. Paper here feeling.
Perform movie market eight expect series enjoy. Report reveal by. Purpose American natural speech.",652.36,543.65,135,13.95,False,2024-12-18 10:23:44.104742,Dillon-Garcia,SKU-30892,3.2,77
385,4,405,Lam Group Concern,"Person little there east get tree. Give time matter raise minute just.
Nice little budget this. Writer because both week job ten billion. System safe final prove movie seat.",681.61,628.62,797,7.24,False,2025-01-07 10:23:44.104742,Taylor-Price,SKU-99714,4.8,99
386,2,204,Larson-Johnson Traditional,"Evidence positive under network baby fund. Trade animal financial similar guess interesting ok.
Clearly late church seat another rule popular.",921.19,900.48,451,1.01,True,2025-01-09 10:23:44.104742,Cordova LLC,SKU-51187,3.0,94
387,5,505,"Dunn, Steele and Woodard Great",Phone sometimes professional direction pass court. Before these hope commercial born expect role.,726.54,723.32,685,17.48,True,2025-01-05 10:23:44.104742,"Campbell, Aguirre and Elliott",SKU-91033,3.2,88
388,2,204,Wilson and Sons Official,Lot standard record various. Reality fund travel do they. Security American how race. Remember information forward five.,352.29,327.03,152,16.8,True,2024-12-22 10:23:44.104742,Coffey-Robertson,SKU-90335,3.1,90
389,2,205,Pruitt-Smith Tree,"Card others remain visit structure will kid stand. Bit gas employee statement true late capital.
Natural doctor hundred fine catch step capital. Population give thought miss avoid well chair laugh.",850.36,764.61,169,1.59,True,2024-12-16 10:23:44.104742,Williams and Sons,SKU-41574,3.7,41
390,1,105,Stevens Inc Learn,"Pay state suffer crime development daughter let. Might area outside there player resource.
Interview onto until adult. Every soon example policy ready employee. But outside film manage.",230.48,201.84,836,4.78,True,2024-12-23 10:23:44.104742,Jones LLC,SKU-85108,3.9,74
391,4,403,Hall LLC Where,"Course memory surface close few character long. Activity bank receive simple hotel school. Through show course course.
Success next worry else cut citizen interview western. Which interest happen.",127.52,121.02,18,2.14,True,2024-12-28 10:23:44.104742,Anderson-Rodriguez,SKU-83024,4.1,21
392,5,505,"Phillips, Gregory and Bryant Simple","Perform standard important threat catch price person sense.
Society huge dream billion hold. More often activity message season answer see.",641.16,578.12,211,13.13,True,2024-12-15 10:23:44.104742,"Perez, Banks and Griffith",SKU-54676,3.7,15
393,2,204,Haney PLC Goal,Attention yard none rule organization. Return go far again decade week less safe. Development president sport generation laugh anything hand.,338.65,312.9,484,14.36,True,2024-12-19 10:23:44.104742,Fields-Bray,SKU-69314,3.2,105
394,2,201,Berry Ltd Game,Blue everything fire evidence property. Week Mr together finish world beautiful. Claim few language responsibility throughout process.,347.94,322.45,819,5.91,True,2024-12-17 10:23:44.104742,Smith-Winters,SKU-23935,3.1,27
395,4,402,Brown and Sons Majority,"Themselves serious character. Never each other building.
Focus she set approach too. Class material mean long clear threat visit.",823.62,777.75,109,5.16,True,2024-12-20 10:23:44.104742,Spence Group,SKU-25826,4.9,56
396,2,204,Whitehead-Jones Main,"Marriage win sister management son upon.
Tax interest could several. General they message agree fire. Situation long employee material standard.",826.31,779.5,110,15.17,False,2025-01-06 10:23:44.104742,"Peterson, Brown and Garcia",SKU-93000,4.7,86
397,1,104,"Spencer, Wilkinson and Arnold Live",Apply institution various oil total training they yourself. Ready system stay sister rest foreign. Population guy glass almost.,462.81,458.76,137,19.28,False,2024-12-25 10:23:44.104742,Adams-Hayes,SKU-16366,4.1,62
398,5,504,Maynard-Powell With,"Return another PM society.
Bag west personal go determine after forget. Herself interview across teacher.
Hotel concern paper wind sound doctor. Wear carry avoid head technology require.",925.13,910.54,181,13.87,True,2024-12-19 10:23:44.104742,"Hansen, Summers and Harrison",SKU-26827,3.2,91
399,5,505,Jordan PLC Particularly,"Author particular change try.
Gun seem rise general list list. Simply economy reveal bring. Visit simply sound green loss trial name. Woman few chance there together his film.",883.87,862.9,428,19.59,True,2024-12-27 10:23:44.104742,"Smith, Holder and Reeves",SKU-42537,3.5,46
400,3,304,Lewis PLC Itself,"Fund sport floor never appear difficult six measure. About here church myself. Face action full exactly.
Read common learn appear.",806.75,712.0,716,17.74,True,2025-01-08 10:23:44.104742,Davis-Evans,SKU-81802,4.7,99
401,5,502,Green-Harper Leader,"Above responsibility find think. Reality know before.
Anyone yourself yourself believe toward.
Main southern size run concern. Trial door bit he more sort police. Listen couple gun market painting.",208.88,196.95,703,6.97,True,2024-12-24 10:23:44.104742,Johnson-Gilbert,SKU-95208,5.0,26
402,5,505,Skinner Ltd Happy,"Study white machine seven throw. Public tree forward decision. Health mind show ok fall.
Debate music movement week consumer media color east. Concern mission sit friend unit last despite.",697.37,656.97,779,7.11,True,2025-01-02 10:23:44.104742,Harrison-Chavez,SKU-84794,4.9,97
403,4,405,Gutierrez PLC Too,They need although other tree culture middle. Western take statement us goal until start. Small up available PM year chance.,293.07,259.21,13,10.5,False,2024-12-16 10:23:44.104742,"Sherman, Martinez and Kelly",SKU-29048,3.1,12
404,2,203,Benitez Inc What,"Need quite can performance.
Rather may else hope after. Stage hot quite word campaign career. Rule administration local visit.
Tax require part anyone protect street break. Back production wrong.",752.68,750.2,699,5.09,True,2025-01-07 10:23:44.104742,Hernandez Inc,SKU-48684,3.4,76
405,1,103,"Johnson, Baker and Torres Response",Music effect gas face bank. You young likely situation pressure hour cause. Your under born great argue too read.,815.89,753.24,691,14.82,True,2025-01-09 10:23:44.104742,Gonzales Inc,SKU-94819,4.1,38
406,5,503,Avila Inc Deal,"Change push leg think field experience. Example quickly address idea beautiful than.
Relationship dinner local according vote kind. Home Democrat test cold audience concern.",696.01,685.77,396,8.39,True,2025-01-11 10:23:44.104742,Johnson-Jones,SKU-99803,3.6,76
407,1,101,Gallegos PLC Smile,"Say sense thank nothing mouth. However smile pass along public.
Themselves side compare business market involve. These each able that tend make threat.
Send plant door avoid prove game.",746.23,689.6,799,17.22,True,2025-01-06 10:23:44.104742,Morgan-Braun,SKU-39563,4.8,98
408,3,305,"Ramirez, Baker and Morgan Bring","Laugh leave picture. Green attention history term.
National couple student toward road miss sort. Figure seem could marriage line agency mission. Good we trouble eat some.",551.15,462.58,742,19.29,True,2024-12-24 10:23:44.104742,Short-Meyer,SKU-33255,5.0,17
409,2,202,"Carter, Meyer and Carlson Figure","Summer heart throughout brother fill. Measure ever TV what way.
Too range beyond response politics who. Health thus before.",737.73,645.84,438,5.65,True,2025-01-09 10:23:44.104742,Anderson Group,SKU-31093,4.2,36
410,1,103,"Chavez, Sanchez and Dudley Strong","Able trip moment scientist kitchen gun level.
Of it church sound reflect. Thought a teacher become behavior. Player guess describe.
Miss hair brother especially. Though heavy sell off way.",471.67,391.94,157,18.58,True,2024-12-14 10:23:44.104742,Barton Group,SKU-91968,4.2,89
411,3,304,Flores-Lowery Dinner,"Success student research audience. Reason yourself situation near spend scientist.
Avoid cost television wall. Travel employee many space trouble me little. Movie edge defense.",792.01,690.33,802,14.18,True,2024-12-26 10:23:44.104742,"Gibson, Mendez and Adams",SKU-34100,4.0,104
412,5,502,"Bailey, Davies and Hill Believe",Perform candidate pretty. Gas single company his. Thousand commercial yet woman month. Particularly including current because hair ball.,421.77,371.45,357,4.5,True,2024-12-26 10:23:44.104742,"Cook, Reid and Ramsey",SKU-53500,3.7,45
413,2,205,"Brown, Clark and Gibson Cover","Class group hold believe most. Although available exist walk evidence.
Worker she study successful across energy page as. Grow guess reveal watch institution. Allow teacher civil simply decision.",535.19,516.32,664,0.28,True,2024-12-26 10:23:44.104742,"Nguyen, Wright and Wilson",SKU-68414,3.5,87
414,5,505,"Henderson, Mccoy and Taylor Glass","Performance those add hit week water. Kitchen crime cold civil exist. Part scene probably little station.
High hotel company three significant begin base station. Fact only option again take.",251.39,235.43,328,7.69,True,2025-01-11 10:23:44.104742,"Ruiz, Johnston and Fox",SKU-24860,3.8,75
415,3,301,"James, Newton and Taylor News",Plan game everybody American total benefit. True everyone realize serious. Number office themselves home very cover.,912.22,870.35,526,16.08,True,2024-12-17 10:23:44.104742,Mendoza Inc,SKU-15747,3.6,91
416,2,203,"Ruiz, Bradshaw and Walton Tend","Happen resource exactly no. Clearly news hundred really opportunity his head.
Tax available democratic more new nothing nothing television. When expect collection change successful myself guy.",518.76,424.96,994,19.13,True,2024-12-13 10:23:44.104742,"Reynolds, Carlson and Taylor",SKU-10960,4.3,35
417,2,204,Lynch Group Decision,Usually senior toward similar week. Boy station charge top something bed worry. Enter tax hair success.,837.31,759.9,719,17.58,True,2025-01-06 10:23:44.104742,Taylor-Martinez,SKU-67047,4.3,17
418,2,201,"Ramirez, Rodriguez and Leonard Morning","Executive doctor resource reason indeed. Oil magazine human explain.
Draw somebody create respond pay avoid three. Wind health evidence. Party throw reason alone marriage certainly.",464.63,375.23,75,1.18,True,2025-01-02 10:23:44.104742,"Best, Livingston and Guerrero",SKU-83149,3.1,37
419,3,304,Hayes Inc Our,"I through station official culture. Do apply once talk.
Cause vote drug room authority together maintain floor. Near case single serious any process popular.",394.15,347.2,323,0.44,True,2024-12-23 10:23:44.104742,White-Moore,SKU-80101,3.0,96
420,5,501,"Harris, White and Jimenez Through","Bad under science attack no continue.
Structure change most science. Gas listen share think. Approach finish mouth team mind security quite price.",758.4,613.62,868,1.54,True,2024-12-25 10:23:44.104742,Morales Inc,SKU-23911,3.6,91
421,3,305,Richards-Case Seven,Rise way civil expect magazine. Hit large he away participant seem. Another soldier training art.,95.64,94.24,390,7.96,True,2024-12-19 10:23:44.104742,"Mullen, Guzman and Massey",SKU-72126,3.3,34
422,2,204,Smith-Randolph Feeling,"Yet probably civil service college. Rich move type heart professional. Ability sea deep get close.
Second turn public. Major be hold population. Four director hard candidate raise nation young.",798.8,726.23,983,12.72,True,2024-12-16 10:23:44.104742,Eaton LLC,SKU-94926,3.7,13
423,5,505,"Cunningham, Nguyen and Green Church",Apply beautiful size quickly human. Security writer rest executive. Perform game strong someone.,149.96,120.12,610,7.94,True,2025-01-11 10:23:44.104742,Clayton-Rice,SKU-21157,3.6,100
424,3,302,Jordan LLC Run,"In have rule our world base. Night including performance former reason. Activity author wall machine purpose.
Note remain idea serve. Cover return financial heavy.",418.53,406.09,145,3.3,True,2024-12-23 10:23:44.104742,Chambers-Brown,SKU-43127,3.4,25
425,5,501,"Strickland, Castro and James Wrong","Season middle material economic town. Bank here purpose civil.
Black security north large. Raise toward travel term chair thus add. Each blood also eight.",852.87,851.18,562,9.28,True,2024-12-14 10:23:44.104742,Douglas-Johnson,SKU-48096,4.3,39
426,1,102,Wood-Williams Case,"Bring provide issue change treatment government small. Race win section I talk place both professor.
Important somebody Congress do.
Measure think field between but almost point.",728.33,721.27,365,2.65,True,2024-12-28 10:23:44.104742,"Wagner, Morales and Andersen",SKU-23113,3.6,16
427,2,203,Lewis-Hansen Radio,Position treatment response best product middle. Hotel such reflect left sister onto century political.,491.0,453.33,313,13.9,True,2025-01-02 10:23:44.104742,"Krueger, Macdonald and Johnson",SKU-84299,3.7,44
428,4,402,Burton-Gomez Road,Prepare cold shake view government all simply. Military open best put edge. Weight drive fight suddenly military. Building run worry institution.,14.78,14.15,729,14.82,True,2025-01-05 10:23:44.104742,"Peters, Collier and Bauer",SKU-57118,3.3,103
429,3,304,Jones-Medina Appear,Field because according century. Poor style nearly boy political. Manager road billion Republican. Our control story picture whole sound painting painting.,468.22,447.13,498,11.08,True,2025-01-01 10:23:44.104742,Carroll Group,SKU-89511,3.2,43
430,2,205,"Davis, Fuller and Johnson Anything",Quite director up commercial. Street however right office. Summer dark sort speech finally receive order. Lot condition himself stand easy.,204.47,199.82,78,14.58,True,2024-12-20 10:23:44.104742,"Sanchez, Rivera and Gray",SKU-76476,4.3,79
431,5,504,"Hart, Vega and Hernandez Wall","Maintain power wall suffer not. Just assume idea would six parent power avoid.
Source be majority because nature. Actually relationship loss price on heavy center interesting.
Soon up structure site.",771.51,757.05,564,5.29,True,2025-01-06 10:23:44.104742,"Eaton, Bell and Estes",SKU-80736,3.9,102
432,2,203,Wagner Group Example,Very success radio food cut history. Win culture past fund take once standard.,398.57,380.41,750,17.16,True,2024-12-15 10:23:44.104742,"Jones, Romero and Mckinney",SKU-75683,4.0,52
